,מספר לקוח,שם לקוח,מק'ט,תאור משפחת מוצר,מחיר ליחידה,הנחה כללית (%),שם סוכן,מוצר משלים,עלות (שח),עלות יצוא (שח),עלויות נוספות(שח),כמות (ללא סיכום),כמות,סכום (שח),כמות ביח' מפעל,עמלת סוכן (שח),רווח (שח),עמלת סוכן (%),עלות ליחידה (שח),תאריך
2477,200024,פ.כפאח חלקי חילוף,47640635GSP,פעמונים,175.0,0.0,עזרא תמיר,,37.6,0.0,0.0,1,1,87.48,1,2.62,47.25,3.0,37.6,2024-05-03
2478,200024,פ.כפאח חלקי חילוף,60372301DEFU,משאבות הגה כח,717.6,0.0,עזרא תמיר,,135.06,0.0,0.0,1,1,358.97,1,10.76,213.14,3.0,135.06,2024-01-14
2479,200024,פ.כפאח חלקי חילוף,60680808DEFU,משאבות הגה כח,772.8,0.0,עזרא תמיר,,-145.07,0.0,0.0,-1,-1,-386.08,-1,-11.58,-229.42,3.0,145.07,2024-06-18
2480,200024,פ.כפאח חלקי חילוף,60680808DEFU,משאבות הגה כח,772.8,0.0,עזרא תמיר,,145.07,0.0,0.0,1,1,386.45,1,11.59,229.78,3.0,145.07,2024-11-03
2481,200024,פ.כפאח חלקי חילוף,61372111YAS,הגה כוח,1326.0,0.0,עזרא תמיר,,282.63,0.0,0.0,1,1,663.37,1,19.9,360.83,3.0,282.63,2024-03-14
2482,200024,פ.כפאח חלקי חילוף,63580120DOLZ,משאבות מים,679.0,0.0,עזרא תמיר,,2000.11,0.0,0.0,5,5,3395.0,5,101.85,1293.04,3.0,400.02,2024-07-04
2483,200024,פ.כפאח חלקי חילוף,63580120DOLZ,משאבות מים,750.0,0.0,עזרא תמיר,,2000.1,0.0,0.0,5,5,3749.7,5,112.49,1637.1,3.0,400.02,2024-09-06
2484,200024,פ.כפאח חלקי חילוף,68490304GSP,הגה מכני,997.0,0.0,עזרא תמיר,,598.18,0.0,0.0,2,2,996.71,2,29.9,368.62,3.0,299.09,2024-06-24
2485,200024,פ.כפאח חלקי חילוף,69140258ER,זרוע פרונט,294.0,0.0,עזרא תמיר,,103.0,0.0,0.0,1,1,147.01,1,4.41,39.59,3.0,103.0,2024-02-13
2486,200024,פ.כפאח חלקי חילוף,69140260ER,זרוע פרונט,294.0,0.0,עזרא תמיר,,103.0,0.0,0.0,1,1,147.01,1,4.41,39.59,3.0,103.0,2024-02-13
2487,200024,פ.כפאח חלקי חילוף,71040201ER,משולשים,559.0,0.0,עזרא תמיר,,312.82,0.0,0.0,2,2,503.13,2,15.09,175.21,3.0,156.41,2024-01-21
2488,200024,פ.כפאח חלקי חילוף,71040202ER,משולשים,559.0,0.0,עזרא תמיר,,180.6,0.0,0.0,1,1,251.57,1,7.54,63.42,3.0,180.6,2024-01-21
2489,200024,פ.כפאח חלקי חילוף,71390773ER,משולשים,240.0,0.0,ישראל בליטי,,180.6,0.0,0.0,2,2,240.29,2,7.2,52.48,3.0,90.3,2024-07-22
2490,200024,פ.כפאח חלקי חילוף,71620410ER,משולשים,180.0,0.0,עזרא תמיר,,438.3,0.0,0.0,3,3,540.17,3,16.2,85.66,3.0,146.1,2024-01-29
2491,200024,פ.כפאח חלקי חילוף,71620411ER,משולשים,180.0,0.0,עזרא תמיר,,438.3,0.0,0.0,3,3,540.17,3,16.2,85.66,3.0,146.1,2024-01-29
2492,200024,פ.כפאח חלקי חילוף,71781353ER,משולשים,123.0,0.0,עזרא תמיר,,315.0,0.0,0.0,3,3,369.23,3,11.07,43.15,3.0,105.0,2024-01-05
2493,200024,פ.כפאח חלקי חילוף,71961502ER,משולשים,130.0,0.0,עזרא תמיר,,78.76,0.0,0.0,1,1,129.92,1,3.89,47.26,3.0,78.76,2024-02-01
2494,200024,פ.כפאח חלקי חילוף,71961503ER,משולשים,130.0,0.0,עזרא תמיר,,79.15,0.0,0.0,1,1,129.91,1,3.89,46.86,3.0,79.15,2024-02-01
2495,200024,פ.כפאח חלקי חילוף,72390419ER,מוטות מייצב,41.0,0.0,ישראל בליטי,,71.55,0.0,0.0,5,5,102.68,5,3.08,28.04,3.0,14.31,2024-07-31
2496,200024,פ.כפאח חלקי חילוף,72391736ER,מוטות מייצב,48.0,0.0,ישראל בליטי,,167.0,0.0,0.0,10,10,216.36,10,6.49,42.86,3.0,16.7,2024-10-07
2497,200024,פ.כפאח חלקי חילוף,73200120BAW,קצוות הגה,118.74,0.0,עזרא תמיר,,87.73,0.0,0.0,4,4,237.43,4,7.12,142.57,3.0,21.93,2024-05-03
2498,200024,פ.כפאח חלקי חילוף,73450308ER,קצוות הגה,39.0,0.0,עזרא תמיר,,21.94,0.0,0.0,2,2,39.1,2,1.17,15.98,3.0,10.97,2024-06-27
2499,200024,פ.כפאח חלקי חילוף,73450310ER,קצוות הגה,37.0,0.0,עזרא תמיר,,21.3,0.0,0.0,2,2,37.09,2,1.11,14.67,3.0,10.65,2024-06-27
2500,200024,פ.כפאח חלקי חילוף,74900797BAW,תפוחי פרונט,60.0,0.0,עזרא תמיר,,79.84,0.0,0.0,2,2,119.8,2,3.59,36.36,3.0,39.92,2024-08-05
2501,200024,פ.כפאח חלקי חילוף,74970339BAW,תפוחי פרונט,60.0,0.0,עזרא תמיר,,28.48,0.0,0.0,1,1,29.91,1,0.89,0.53,3.0,28.48,2024-04-16
2502,200024,פ.כפאח חלקי חילוף,74970339BAW,תפוחי פרונט,60.0,0.0,עזרא תמיר,,56.96,0.0,0.0,2,2,60.25,2,1.8,1.48,3.0,28.48,2024-04-18
2503,200024,פ.כפאח חלקי חילוף,75491251BAW,זרוע עזר,240.0,0.0,ישראל בליטי,,112.42,0.0,0.0,2,2,240.29,2,7.2,120.66,3.0,56.21,2024-07-30
2504,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,ישראל בליטי,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-07-14
2505,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,ישראל בליטי,,5.0,0.0,0.0,1,1,5.01,1,0.15,-0.14,3.0,5.0,2024-10-07
2506,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,ישראל בליטי,,5.0,0.0,0.0,1,1,5.01,1,0.15,-0.14,3.0,5.0,2024-07-22
2507,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,ישראל בליטי,,5.0,0.0,0.0,1,1,5.01,1,0.15,-0.14,3.0,5.0,2024-07-30
2508,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,ישראל בליטי,,5.0,0.0,0.0,1,1,5.01,1,0.15,-0.14,3.0,5.0,2024-07-31
2509,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,4.99,1,0.14,-0.15,3.0,5.0,2024-03-24
2510,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,4.99,1,0.14,-0.15,3.0,5.0,2024-06-05
2511,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-10-03
2512,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-11-03
2513,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-03-25
2514,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-03-26
2515,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-03-31
2516,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-01-04
2517,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-07-04
2518,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-04-18
2519,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-04-25
2520,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-07-05
2521,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-06-06
2522,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-09-06
2523,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-06-13
2524,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-06-24
2525,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,5.01,1,0.15,-0.14,3.0,5.0,2024-02-21
2526,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,10.0,0.0,0.0,2,2,9.99,2,0.29,-0.3,3.0,10.0,2024-08-05
2527,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,10.0,0.0,0.0,2,2,10.0,2,0.3,-0.3,3.0,10.0,2024-05-03
2528,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,10.0,0.0,0.0,2,2,10.01,2,0.3,-0.29,3.0,10.0,2024-03-14
2529,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,5.0,0.0,עזרא תמיר,,10.0,0.0,0.0,2,2,10.01,2,0.3,-0.29,3.0,10.0,2024-06-27
2530,200024,פ.כפאח חלקי חילוף,99760066,קניות שונות,20.0,0.0,עזרא תמיר,,5.0,0.0,0.0,1,1,20.09,1,0.6,14.48,3.0,5.0,2024-04-18
2531,200025,"מוסך מועלם צדוק בע""מ",35641310LPR,דיסקיות,76.5,0.0,משה ונטורה,,493.0,0.0,0.0,10,10,765.11,10,22.95,249.15,3.0,49.3,2024-09-25
2532,200025,"מוסך מועלם צדוק בע""מ",35641323MATEC,דיסקיות,30.0,0.0,משה ונטורה,,349.65,0.0,0.0,25,25,750.21,25,22.5,378.05,3.0,13.99,2024-09-04
2533,200025,"מוסך מועלם צדוק בע""מ",35762408LPR,דיסקיות,110.5,0.0,משה ונטורה,,59.93,0.0,0.0,1,1,110.51,1,3.31,47.26,3.0,59.93,2024-03-06
2534,200025,"מוסך מועלם צדוק בע""מ",35780767MATEC,דיסקיות,22.0,0.0,משה ונטורה,,242.2,0.0,0.0,20,20,440.3,20,13.2,184.89,3.0,12.11,2024-09-25
2535,200025,"מוסך מועלם צדוק בע""מ",35800910LPR,דיסקיות,103.0,0.0,משה ונטורה,,58.22,0.0,0.0,1,1,103.01,1,3.09,41.69,3.0,58.22,2024-03-06
2536,200025,"מוסך מועלם צדוק בע""מ",40641239LONGKOU,דרמים - תוף בלם,59.5,0.0,משה ונטורה,,156.72,0.0,0.0,6,6,357.04,6,10.71,189.6,3.0,26.12,2024-03-06
2537,200025,"מוסך מועלם צדוק בע""מ",41390791LONGKOU,צלחות,76.0,0.0,משה ונטורה,,65.98,0.0,0.0,2,2,151.91,2,4.55,81.37,3.0,29.91,2024-12-05
2538,200025,"מוסך מועלם צדוק בע""מ",41390897LONGKOU,צלחות,45.5,0.0,משה ונטורה,,48.58,0.0,0.0,2,2,90.74,2,2.72,39.43,3.0,24.29,2024-12-05
2539,200025,"מוסך מועלם צדוק בע""מ",41451514LPR,צלחות,303.0,0.0,משה ונטורה,,179.55,0.0,0.0,2,2,302.7,2,9.08,114.06,3.0,89.78,2024-02-29
2540,200025,"מוסך מועלם צדוק בע""מ",41641210LONGKOU,צלחות,40.0,0.0,משה ונטורה,,1139.17,0.0,0.0,40,40,1600.05,40,48.0,412.87,3.0,28.48,2024-04-03
2541,200025,"מוסך מועלם צדוק בע""מ",41641213LONGKOU,צלחות,48.0,0.0,משה ונטורה,,156.88,0.0,0.0,8,8,383.89,8,11.51,215.49,3.0,19.61,2024-09-29
2542,200025,"מוסך מועלם צדוק בע""מ",41641213LONGKOU,צלחות,48.0,0.0,משה ונטורה,,196.1,0.0,0.0,10,10,479.62,10,14.38,269.13,3.0,19.61,2024-10-06
2543,200025,"מוסך מועלם צדוק בע""מ",41641213LONGKOU,צלחות,96.0,0.0,משה ונטורה,,196.06,0.0,0.0,10,10,479.62,10,14.38,269.17,3.0,19.61,2024-03-03
2544,200025,"מוסך מועלם צדוק בע""מ",41641219LONGKOU,צלחות,35.0,0.0,משה ונטורה,,256.0,0.0,0.0,10,10,350.12,10,10.5,83.61,3.0,25.6,2024-09-15
2545,200025,"מוסך מועלם צדוק בע""מ",41641219LONGKOU,צלחות,50.5,0.0,משה ונטורה,,256.0,0.0,0.0,10,10,505.05,10,15.15,233.89,3.0,25.6,2024-03-06
2546,200025,"מוסך מועלם צדוק בע""מ",41641219LONGKOU,צלחות,50.5,0.0,משה ונטורה,,256.01,0.0,0.0,10,10,505.25,10,15.15,234.08,3.0,25.6,2024-01-21
2547,200025,"מוסך מועלם צדוק בע""מ",41641320LONGKOU,צלחות,100.5,0.0,משה ונטורה,,106.94,0.0,0.0,2,2,200.75,2,6.02,87.78,3.0,53.47,2024-10-03
2548,200025,"מוסך מועלם צדוק בע""מ",41641343LONGKOU,צלחות,65.0,0.0,משה ונטורה,,1866.38,0.0,0.0,40,40,2600.08,40,78.0,655.69,3.0,46.66,2024-04-03
2549,200025,"מוסך מועלם צדוק בע""מ",41641343LONGKOU,צלחות,102.5,0.0,משה ונטורה,,466.59,0.0,0.0,10,10,1025.29,10,30.75,527.94,3.0,46.66,2024-11-02
2550,200025,"מוסך מועלם צדוק בע""מ",46451209GSP,ציריות,415.0,0.0,משה ונטורה,,-120.41,0.0,0.0,-1,-1,-207.69,-1,-6.23,-81.04,3.0,120.41,2024-04-14
2551,200025,"מוסך מועלם צדוק בע""מ",46451209GSP,ציריות,415.0,0.0,משה ונטורה,,120.41,0.0,0.0,1,1,207.61,1,6.22,80.97,3.0,120.41,2024-03-25
2552,200025,"מוסך מועלם צדוק בע""מ",46451212GSP,ציריות,419.0,0.0,משה ונטורה,,121.38,0.0,0.0,1,1,209.61,1,6.28,81.94,3.0,103.8,2024-03-25
2553,200025,"מוסך מועלם צדוק בע""מ",46641213GSP,ציריות,167.0,0.0,משה ונטורה,,117.23,0.0,0.0,1,1,166.96,1,5.0,44.72,3.0,117.23,2024-12-05
2554,200025,"מוסך מועלם צדוק בע""מ",46641214GSP,ציריות,195.0,0.0,משה ונטורה,,140.48,0.0,0.0,1,1,194.95,1,5.84,48.62,3.0,140.48,2024-12-05
2555,200025,"מוסך מועלם צדוק בע""מ",46641230GSP,ציריות,195.0,0.0,משה ונטורה,,135.38,0.0,0.0,1,1,194.96,1,5.84,53.73,3.0,135.38,2024-12-05
2556,200025,"מוסך מועלם צדוק בע""מ",46641249GSP,ציריות,219.0,0.0,משה ונטורה,,102.39,0.0,0.0,1,1,218.95,1,6.56,109.99,3.0,102.39,2024-12-05
2557,200025,"מוסך מועלם צדוק בע""מ",46641250GSP,ציריות,239.0,0.0,משה ונטורה,,183.72,0.0,0.0,1,1,238.95,1,7.16,48.06,3.0,183.72,2024-12-05
2558,200025,"מוסך מועלם צדוק בע""מ",46641257GSP,ציריות,229.0,0.0,משה ונטורה,,162.49,0.0,0.0,1,1,228.95,1,6.86,59.59,3.0,162.49,2024-12-05
2559,200025,"מוסך מועלם צדוק בע""מ",46641314GSP,ציריות,300.0,0.0,משה ונטורה,,141.03,0.0,0.0,1,1,300.02,1,9.0,149.98,3.0,143.98,2024-09-04
2560,200025,"מוסך מועלם צדוק בע""מ",46641315GSP,ציריות,265.0,0.0,משה ונטורה,,163.92,0.0,0.0,1,1,265.02,1,7.95,93.14,3.0,163.92,2024-09-04
2561,200025,"מוסך מועלם צדוק בע""מ",46641315GSP,ציריות,265.0,0.0,משה ונטורה,,327.84,0.0,0.0,2,2,530.04,2,15.9,186.29,3.0,163.92,2024-10-03
2562,200025,"מוסך מועלם צדוק בע""מ",46641350GSP,ציריות,236.0,0.0,משה ונטורה,,205.95,0.0,0.0,2,2,471.92,2,14.15,251.81,3.0,102.97,2024-12-02
2563,200025,"מוסך מועלם צדוק בע""מ",47640700GSP,פעמונים,104.5,0.0,משה ונטורה,,44.0,0.0,0.0,1,1,104.27,1,3.12,57.14,3.0,44.0,2024-11-02
2564,200025,"מוסך מועלם צדוק בע""מ",47641243GSP,פעמונים,85.0,0.0,משה ונטורה,,435.12,0.0,0.0,10,10,849.7,10,25.49,389.08,3.0,56.33,2024-01-15
2565,200025,"מוסך מועלם צדוק בע""מ",47641243GSP,פעמונים,94.0,0.0,משה ונטורה,,563.3,0.0,0.0,10,10,940.1,10,28.2,348.59,3.0,56.33,2024-03-06
2566,200025,"מוסך מועלם צדוק בע""מ",47641243GSP,פעמונים,188.0,0.0,משה ונטורה,,563.3,0.0,0.0,10,10,846.15,10,25.38,257.46,3.0,56.33,2024-03-04
2567,200025,"מוסך מועלם צדוק בע""מ",47641243GSP,פעמונים,188.0,0.0,משה ונטורה,,732.29,0.0,0.0,13,13,1100.12,13,33.0,334.82,3.0,56.33,2024-09-16
2568,200025,"מוסך מועלם צדוק בע""מ",48641323GSP,נאבות,571.0,0.0,משה ונטורה,,137.32,0.0,0.0,1,1,285.59,1,8.56,139.7,3.0,137.32,2024-03-04
2569,200025,"מוסך מועלם צדוק בע""מ",50451273GSP,תושבות מנוע,65.0,0.0,משה ונטורה,,39.0,0.0,0.0,1,1,65.0,1,1.95,24.05,3.0,29.54,2024-03-19
2570,200025,"מוסך מועלם צדוק בע""מ",50451275GSP,תושבות מנוע,100.5,0.0,משה ונטורה,,95.83,0.0,0.0,2,2,200.99,2,6.02,99.13,3.0,54.1,2024-03-19
2571,200025,"מוסך מועלם צדוק בע""מ",50451277GSP,תושבות מנוע,34.0,0.0,משה ונטורה,,20.47,0.0,0.0,1,1,34.0,1,1.02,12.51,3.0,15.51,2024-03-19
2572,200025,"מוסך מועלם צדוק בע""מ",50642915GSP,תושבות מנוע,52.0,0.0,משה ונטורה,,80.36,0.0,0.0,3,3,155.99,3,4.67,70.95,3.0,26.79,2024-03-19
2573,200025,"מוסך מועלם צדוק בע""מ",50642915GSP,תושבות מנוע,60.0,0.0,משה ונטורה,,160.74,0.0,0.0,6,6,360.06,6,10.8,188.51,3.0,26.79,2024-08-10
2574,200025,"מוסך מועלם צדוק בע""מ",52A1A127MC,בוקסות,4.5,0.0,משה ונטורה,,3.6,0.0,0.0,1,1,4.5,1,0.13,0.76,3.0,3.6,2024-03-06
2575,200025,"מוסך מועלם צדוק בע""מ",52A1A161MC,בוקסות,5.25,0.0,משה ונטורה,,4.2,0.0,0.0,1,1,5.25,1,0.15,0.89,3.0,4.2,2024-03-06
2576,200025,"מוסך מועלם צדוק בע""מ",54641225GSP,גומי מייצב,5.0,0.0,משה ונטורה,,19.64,0.0,0.0,4,4,20.01,4,0.6,-0.23,3.0,4.91,2024-09-15
2577,200025,"מוסך מועלם צדוק בע""מ",54641227GSP,גומי מייצב,6.0,0.0,משה ונטורה,,20.8,0.0,0.0,4,4,24.01,4,0.72,2.48,3.0,5.2,2024-09-15
2578,200025,"מוסך מועלם צדוק בע""מ",56641338MC,מצמדים,99.9,0.0,משה ונטורה,,239.76,0.0,0.0,3,3,299.28,3,8.97,50.54,3.0,79.92,2024-07-05
2579,200025,"מוסך מועלם צדוק בע""מ",67641305LPR,משאבות בלם,165.43,0.0,משה ונטורה,,110.29,0.0,0.0,1,1,165.33,1,4.95,50.08,3.0,110.29,2024-12-05
2580,200025,"מוסך מועלם צדוק בע""מ",71760506ER,משולשים,74.5,0.0,משה ונטורה,,142.67,0.0,0.0,3,3,223.34,3,6.7,73.96,3.0,47.56,2024-03-04
2581,200025,"מוסך מועלם צדוק בע""מ",71760507ER,משולשים,64.0,0.0,משה ונטורה,,107.44,0.0,0.0,3,3,191.85,3,5.75,78.65,3.0,35.81,2024-03-04
2582,200025,"מוסך מועלם צדוק בע""מ",95641325DS,מסנן אויר,13.0,0.0,משה ונטורה,,611.39,0.0,0.0,100,100,1300.13,100,39.0,649.73,3.0,6.11,2024-01-18
2583,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,4.99,1,0.14,-0.15,3.0,5.0,2024-02-29
2584,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,4.99,1,0.14,-0.15,3.0,5.0,2024-07-05
2585,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-01-15
2586,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-01-18
2587,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-01-21
2588,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-11-02
2589,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-12-02
2590,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-03-03
2591,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-04-03
2592,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-03-19
2593,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-03-25
2594,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-03-06
2595,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-10-06
2596,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-09-15
2597,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-09-16
2598,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-09-29
2599,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.0,1,0.15,-0.15,3.0,5.0,2024-08-10
2600,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,5.0,0.0,0.0,1,1,5.01,1,0.15,-0.14,3.0,5.0,2024-03-21
2601,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,10.0,0.0,0.0,2,2,10.0,2,0.3,-0.3,3.0,10.0,2024-10-03
2602,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,10.0,0.0,0.0,2,2,10.0,2,0.3,-0.3,3.0,10.0,2024-03-04
2603,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,10.0,0.0,0.0,2,2,10.0,2,0.3,-0.3,3.0,10.0,2024-09-04
2604,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,10.0,0.0,0.0,2,2,10.0,2,0.3,-0.3,3.0,10.0,2024-09-25
2605,200025,"מוסך מועלם צדוק בע""מ",99760066,קניות שונות,5.0,0.0,משה ונטורה,,15.0,0.0,0.0,3,3,14.98,3,0.44,-0.46,3.0,15.0,2024-12-05
2606,200025,"מוסך מועלם צדוק בע""מ",DISCOUNT,משפחת מוצר כללית,36.0,0.0,משה ונטורה,,0.0,0.0,0.0,-1,-1,-36.0,-1,-1.08,-34.92,3.0,0.0,2024-08-10
2607,200025,"מוסך מועלם צדוק בע""מ",DISCOUNT,משפחת מוצר כללית,41.55,0.0,משה ונטורה,,0.0,0.0,0.0,-1,-1,-41.55,-1,-1.24,-40.3,3.0,0.0,2024-03-04
2608,200025,"מוסך מועלם צדוק בע""מ",DISCOUNT,משפחת מוצר כללית,45.6,0.0,משה ונטורה,,0.0,0.0,0.0,-1,-1,-45.6,-1,-1.36,-44.23,3.0,0.0,2024-03-19
2609,200025,"מוסך מועלם צדוק בע""מ",DISCOUNT,משפחת מוצר כללית,75.0,0.0,משה ונטורה,,0.0,0.0,0.0,-1,-1,-75.0,-1,-2.25,-72.75,3.0,0.0,2024-09-04
2610,200025,"מוסך מועלם צדוק בע""מ",DISCOUNT,משפחת מוצר כללית,76.5,0.0,משה ונטורה,,0.0,0.0,0.0,-1,-1,-76.5,-1,-2.29,-74.2,3.0,0.0,2024-09-25
2611,200025,"מוסך מועלם צדוק בע""מ",DISCOUNT,משפחת מוצר כללית,86.2,0.0,משה ונטורה,,0.0,0.0,0.0,-1,-1,-86.2,-1,-2.58,-83.61,3.0,0.0,2024-03-06
2612,200025,"מוסך מועלם צדוק בע""מ",DISCOUNT,משפחת מוצר כללית,94.0,0.0,משה ונטורה,,0.0,0.0,0.0,-1,-1,-94.0,-1,-2.82,-91.18,3.0,0.0,2024-03-06
2613,200025,"מוסך מועלם צדוק בע""מ",MC 4620,חיבור מהיר,26.9,0.0,משה ונטורה,,18.73,0.0,0.0,1,1,26.9,1,0.8,7.36,3.0,18.73,2024-09-25
