,מס' ספק,שם ספק,חשבונית,סטטוס,מק'ט,תאור מוצר,תאור משפחה,תאור סוג ספק,שורה בחשבונית,מחיר ליחידה,הנחה (%),סטטוס קצב מכירות,מוצר משלים,מק'ט ספק/יצרן,סכום כולל מע'מ,תאריך,סכום (שח),כמות ביח' מפעל,כמות
474,255065,LPR,E06337,סופית,35681695LPR,ד.ב קד קרוסאובר 13+/ויטרה 1.6 15+,דיסקיות,"ספק חו""ל",44,7.61,0.0,VVV,,,38470.62,25/07/2024,898.99,30,30
475,255065,LPR,E06337,סופית,35761003LPR,"ד.ב אח' סיטרואן C4 גרנד פיקאסו , C4 פיקאסו מ-13",דיסקיות,"ספק חו""ל",45,7.2,0.0,255065,,,38470.62,25/07/2024,1417.6,50,50
476,255065,LPR,E06337,סופית,35780353LPR,ד.ב אח 04 T5+,דיסקיות,"ספק חו""ל",46,7.8,0.0,VV,,,38470.62,25/07/2024,614.29,20,20
477,255065,LPR,E06337,סופית,35780355LPR,ד.ב קד 04-09 T5,דיסקיות,"ספק חו""ל",47,11.1,0.0,255065,,,38470.62,25/07/2024,1748.38,40,40
478,255065,LPR,E06337,סופית,35780707LPR,ד.ב אח גולף/בורה/פאסאט/פלואנס/סופרב/ראפיד/ארונה/סקאלה/C4/,דיסקיות,"ספק חו""ל",48,4.6,0.0,VVV,,,38470.62,25/07/2024,3622.77,200,200
479,255065,LPR,E06337,סופית,35780775LPR,ד.ב אח גולף 13+/ג'טה 17 Q2/+13 A3/+12+,דיסקיות,"ספק חו""ל",49,6.3,0.0,VV,,,38470.62,25/07/2024,3721.22,150,150
480,255065,LPR,E06337,סופית,35821009LPR,ד.ב קד מונדאו 08+/גלקסי/אסמקס/07 S80/+07 S80/+10 S60+,דיסקיות,"ספק חו""ל",50,11.97,0.0,VV,,,38470.62,25/07/2024,942.7,20,20
481,255065,LPR,E06337,סופית,35821223LPR,ד.ב קד פוקוס 06+/מזדה 3/מזדה 04 S40/5+,דיסקיות,"ספק חו""ל",51,7.25,0.0,VVV,,,38470.62,25/07/2024,5709.81,200,200
482,255065,LPR,E06337,סופית,35822245LPR,ד.ב קד אדג' 15+/קוגה 15+/מונדאו 15+/אסמקס 15+,דיסקיות,"ספק חו""ל",52,13.86,0.0,,,,38470.62,25/07/2024,545.77,10,10
483,255065,LPR,E06337,סופית,35901325LPR,ד.ב אח פיקנטו 17+/סטוניק/ריו 17+/אלנטרה 16+,דיסקיות,"ספק חו""ל",15,5.34,0.0,VV,,,38470.62,25/07/2024,2102.78,100,100
484,255065,LPR,E06337,סופית,35901325LPR,ד.ב אח פיקנטו 17+/סטוניק/ריו 17+/אלנטרה 16+,דיסקיות,"ספק חו""ל",53,5.34,0.0,VV,,,38470.62,25/07/2024,630.83,30,30
485,255065,LPR,E06337,סופית,35901369LPR,ד.ב קד פיקנטו 11+,דיסקיות,"ספק חו""ל",54,6.2,0.0,VV,,,38470.62,25/07/2024,1220.71,50,50
486,255065,LPR,E06337,סופית,35941311LPR,ד.ב קד מסטר 10+,דיסקיות,"ספק חו""ל",9,10.8,0.0,VV,,,38470.62,25/07/2024,1701.12,40,40
487,255065,LPR,E06337,סופית,35941311LPR,ד.ב קד מסטר 10+,דיסקיות,"ספק חו""ל",55,9.8,0.0,VV,,,38470.62,25/07/2024,385.9,10,10
488,255065,LPR,E06337,סופית,35941313LPR,ד.ב אח מסטר 10+ דאבל ג'אנט,דיסקיות,"ספק חו""ל",56,11.9,0.0,255065,,,38470.62,25/07/2024,468.59,10,10
489,255065,LPR,E06337,סופית,35941433LPR,ד.ב קד מגאן 09+/פלואנס/גרנד סניק 09+/קפצ'ור 13+/דאסטר,דיסקיות,"ספק חו""ל",57,8.18,0.0,VVV,,,38470.62,25/07/2024,3221.12,100,100
490,255065,LPR,E06337,סופית,35941435LPR,ד.ב אח פלואנס/מגאן 16+/ג'וק 20+/סניק 09+/בלם יד חשמלי,דיסקיות,"ספק חו""ל",58,8.3,0.0,VV,,,38470.62,25/07/2024,980.51,30,30
491,255065,LPR,E06337,סופית,35941483LPR,ד.ב קד מגאן 16+ גרנד קופה,דיסקיות,"ספק חו""ל",12,10.3,0.0,VV,,,38470.62,25/07/2024,8111.86,200,200
492,255065,LPR,E06337,סופית,35941810LPR,ד.ב קד קליאו 15+/לוגן 16+/סנדרו 16+/יאריס 21+,דיסקיות,"ספק חו""ל",10,8.87,0.0,VV,,,38470.62,25/07/2024,698.56,20,20
493,255065,LPR,E06337,סופית,36030316LPR,נ.ב יד טרופר,נעלי בלם,"ספק חו""ל",59,11.92,0.0,,,,38470.62,25/07/2024,469.38,10,10
494,255065,LPR,E06337,סופית,41041202LPR,צ.ב קד אינסיגניה 11+/להקרוס 10+/מליבו 13+ קוטר 321,צלחות,"ספק חו""ל",60,25.1,0.0,255065,,,38470.62,25/07/2024,1976.77,20,20
495,255065,LPR,E06337,סופית,41041410LPR,צ.ב קד טראקס/מוקה קוטר 300,צלחות,"ספק חו""ל",61,19.3,0.0,255065,,,38470.62,25/07/2024,759.99,10,10
496,255065,LPR,E06337,סופית,41370302LPR,צ.ב קד אבנסיס 09+ קוטר 295,צלחות,"ספק חו""ל",62,19.1,0.0,255065,,,38470.62,25/07/2024,1504.23,20,20
497,255065,LPR,E06337,סופית,41371836LPR,צ.ב קד ראב 4 07+/קמרי 07+/אוריס 1.8 11+ קוטר 296,צלחות,"ספק חו""ל",63,15.12,0.0,255065,,,38470.62,25/07/2024,1190.79,20,20
498,255065,LPR,E06337,סופית,41390312LPR,צ.ב קד 14 I10+ קוטר 252,צלחות,"ספק חו""ל",64,11.87,0.0,255065,,,38470.62,25/07/2024,934.83,20,20
499,255065,LPR,E06337,סופית,41391708LPR,צ.ב קד טוסון 15+/ספורטאז 15+/סונטה 18 I30/+15+/קונה/סיד 19+,צלחות,"ספק חו""ל",19,18.24,0.0,VVV,,,38470.62,25/07/2024,21547.64,300,300
500,255065,LPR,E06337,סופית,41580104LPR,צ.ב קד אוקטביה 05+/סופרב 09+/גולף 05+/קאדי 04+ קוטר 288,צלחות,"ספק חו""ל",65,13.95,0.0,VVV,,,38470.62,25/07/2024,8239.84,150,150
501,255065,LPR,E06337,סופית,41941502LPR,צ.ב קד מגאן 09+/פלואנס/דסטר/דוקר/מגאן 16+ קוטר 280,צלחות,"ספק חו""ל",66,14.5,0.0,VVV,,,38470.62,25/07/2024,3425.88,60,60
502,255065,LPR,E06337,סופית,65200351LPR,מ.ג ימין סופה/רנגלר 78-86,משאבות גלגל,"ספק חו""ל",68,3.5,0.0,,,,38470.62,25/07/2024,689.11,50,50
503,255065,LPR,E06337,סופית,65550161LPR,מ.ג NV200,משאבות גלגל,"ספק חו""ל",18,6.8,0.0,,,,38470.62,25/07/2024,1338.85,50,50
504,255065,LPR,E06337,סופית,99760066,דמי משלוח חבילה,קניות שונות,"ספק חו""ל",67,298.5,0.0,,,,38470.62,25/07/2024,1175.43,1,1
505,255065,LPR,EO9067,סופית,35021038LPR,ד.ב אח אוקטביה 15 A1/+15 Q3/+15+,דיסקיות,"ספק חו""ל",64,8.34,0.0,VV,560552.0,,47797.81,30/09/2024,332.94,10,10
506,255065,LPR,EO9067,סופית,35030237LPR,ד.ב קד דימקס 08+,דיסקיות,"ספק חו""ל",54,8.37,0.0,VV,560552.0,,47797.81,30/09/2024,3341.45,100,100
507,255065,LPR,EO9067,סופית,35041195LPR,ד.ב קד קורסה 07+/גרנד פונטו 07+/דובלו 06-09/פיורינו 08+,דיסקיות,"ספק חו""ל",80,5.6,0.0,VV,560552.0,,47797.81,30/09/2024,670.68,30,30
508,255065,LPR,EO9067,סופית,35260535LPR,ד.ב קד סיריון 08+/בלנו 16+/מזדה 2/פיאסטה 09+/סוופיט 1.2 11+,דיסקיות,"ספק חו""ל",46,7.85,0.0,VV,560552.0,,47797.81,30/09/2024,3133.86,100,100
509,255065,LPR,EO9067,סופית,35310691LPR,ד.ב קד ג'אז 09+/אינסייט 09+,דיסקיות,"ספק חו""ל",52,8.61,0.0,VV,,,47797.81,30/09/2024,687.45,20,20
510,255065,LPR,EO9067,סופית,35310693LPR,ד.ב אח אקורד 09+,דיסקיות,"ספק חו""ל",49,7.09,0.0,VV,,,47797.81,30/09/2024,283.06,10,10
511,255065,LPR,EO9067,סופית,35370405LPR,ד.ב אח קורולה 13+/אוריס 08+,דיסקיות,"ספק חו""ל",40,5.95,0.0,VVV,,,47797.81,30/09/2024,1187.69,50,50
512,255065,LPR,EO9067,סופית,35370945LPR,ד.ב קד יאריס 07+,דיסקיות,"ספק חו""ל",5,7.56,0.0,VV,,,47797.81,30/09/2024,905.42,30,30
513,255065,LPR,EO9067,סופית,35371069LPR,ד.ב אח לנדקרוזר עד 12/פג'רו 07+,דיסקיות,"ספק חו""ל",79,6.29,0.0,VV,,,47797.81,30/09/2024,2511.08,100,100
514,255065,LPR,EO9067,סופית,35371273LPR,ד.ב אח פריוס 15+/סיינה 11+/לקסוס 09 RX350+,דיסקיות,"ספק חו""ל",56,7.95,0.0,VV,,,47797.81,30/09/2024,317.39,10,10
515,255065,LPR,EO9067,סופית,35371501LPR,ד.ב קד קורולה 08+/יאריס ורסו ספייס 11+,דיסקיות,"ספק חו""ל",38,5.85,0.0,VVV,,,47797.81,30/09/2024,3503.16,150,150
516,255065,LPR,EO9067,סופית,35371503LPR,ד.ב אח קורולה 08+ / פריוס 09+,דיסקיות,"ספק חו""ל",39,6.12,0.0,255065,,,47797.81,30/09/2024,1221.6,50,50
517,255065,LPR,EO9067,סופית,35371597LPR,ד.ב קד קורולה 03-07,דיסקיות,"ספק חו""ל",34,6.8,0.0,VV,,,47797.81,30/09/2024,814.4,30,30
518,255065,LPR,EO9067,סופית,35371599LPR,ד.ב אח קורולה 03-07 / רנקס,דיסקיות,"ספק חו""ל",15,6.0,0.0,255065,,,47797.81,30/09/2024,958.12,40,40
519,255065,LPR,EO9067,סופית,35371623LPR,ד.ב קד קמרי 07+,דיסקיות,"ספק חו""ל",53,9.98,0.0,VV,,,47797.81,30/09/2024,398.42,10,10
520,255065,LPR,EO9067,סופית,35371837LPR,ד.ב קד טויוטה ראב 4 13+/לקסוס RX200t/RX450T/NX,דיסקיות,"ספק חו""ל",55,11.0,0.0,VV,,,47797.81,30/09/2024,1317.42,30,30
521,255065,LPR,EO9067,סופית,35391397LPR,ד.ב אח אקסנט 10 IX35/I30/I20/+07+/טוסון מ-15 עם חורים,דיסקיות,"ספק חו""ל",43,6.2,0.0,VVV,,,47797.81,30/09/2024,1485.09,60,60
522,255065,LPR,EO9067,סופית,35450149LPR,ד.ב קד 12 CX5+,דיסקיות,"ספק חו""ל",57,10.08,0.0,VV,,,47797.81,30/09/2024,1207.23,30,30
523,255065,LPR,EO9067,סופית,35451111LPR,ד.ב קד מזדה 2 15+,דיסקיות,"ספק חו""ל",65,9.72,0.0,VV,,,47797.81,30/09/2024,1164.12,30,30
524,255065,LPR,EO9067,סופית,35451245LPR,ד.ב אח מזדה CX30/+18 3,דיסקיות,"ספק חו""ל",73,13.0,0.0,VV,,,47797.81,30/09/2024,1037.96,20,20
525,255065,LPR,EO9067,סופית,35451274LPR,ד.ב קד מזדה 3 13+,דיסקיות,"ספק חו""ל",62,12.08,0.0,VV,,,47797.81,30/09/2024,1446.76,30,30
526,255065,LPR,EO9067,סופית,35451285LPR,ד.ב אח מזדה 3 04+/מזדה 5/פוקוס 06+/וקטרה S40/508/+03,דיסקיות,"ספק חו""ל",37,5.92,0.0,VVV,,,47797.81,30/09/2024,1181.68,50,50
527,255065,LPR,EO9067,סופית,35451505LPR,ד.ב קד מזדה 6 08-12,דיסקיות,"ספק חו""ל",44,9.52,0.0,VV,,,47797.81,30/09/2024,1140.16,30,30
528,255065,LPR,EO9067,סופית,35451515LPR,ד.ב אח מזדה 6 15+ קליפר חשמלי,דיסקיות,"ספק חו""ל",70,9.14,0.0,VV,,,47797.81,30/09/2024,1824.42,50,50
529,255065,LPR,EO9067,סופית,35480108LPR,ד.ב קד מרצדס A קלאס 18+,דיסקיות,"ספק חו""ל",71,15.0,0.0,,,,47797.81,30/09/2024,299.41,5,5
530,255065,LPR,EO9067,סופית,35490115LPR,ד.ב קד האנטר 07+/טריטון 15+,דיסקיות,"ספק חו""ל",42,9.1,0.0,VV,,,47797.81,30/09/2024,1816.44,50,50
531,255065,LPR,EO9067,סופית,35491561LPR,ד.ב קד ספייס סטאר 13+/אטראג' 14+,דיסקיות,"ספק חו""ל",45,6.45,0.0,VVV,,,47797.81,30/09/2024,2574.95,100,100
532,255065,LPR,EO9067,סופית,35491679LPR,ד.ב אח פג'רו 00-06/אאוטלנדר 07-12/גרנדיס,דיסקיות,"ספק חו""ל",83,7.0,0.0,VV,,,47797.81,30/09/2024,838.35,30,30
533,255065,LPR,EO9067,סופית,35492424LPR,ד.ב קד אקליפס 18+,דיסקיות,"ספק חו""ל",74,11.5,0.0,VV,,,47797.81,30/09/2024,459.1,10,10
534,255065,LPR,EO9067,סופית,35550344LPR,ד.ב קד אקסטרייל 15+/אינפינטי Q60/+14 Q50,דיסקיות,"ספק חו""ל",67,11.6,0.0,VV,,,47797.81,30/09/2024,2315.46,50,50
535,255065,LPR,EO9067,סופית,35550703LPR,ד.ב קד טידה 08+/ג'וק/4/SX4 דלתות,דיסקיות,"ספק חו""ל",33,6.83,0.0,VV,,,47797.81,30/09/2024,818.01,30,30
536,255065,LPR,EO9067,סופית,35551941LPR,ד.ב אח קשקאי עד 13/אקסטרייל עד 14/מורנו/טידה/ג'וק,דיסקיות,"ספק חו""ל",82,5.77,0.0,VV,,,47797.81,30/09/2024,1151.76,50,50
537,255065,LPR,EO9067,סופית,35551992LPR,ד.ב אח קשקאי 14+/אקסטרייל 1.6 16+/קאדג'ר 16+,דיסקיות,"ספק חו""ל",16,7.14,0.0,VV,,,47797.81,30/09/2024,855.12,30,30
538,255065,LPR,EO9067,סופית,35580167LPR,ד.ב קד אוקטביה עד 04/גולף 99+/בורה/A3/ג'טה,דיסקיות,"ספק חו""ל",78,7.1,0.0,VV,,,47797.81,30/09/2024,1417.22,50,50
539,255065,LPR,EO9067,סופית,35580173LPR,ד.ב קד אוקטביה 13+/סופרב 15+/קארוק/גולף 13+/עם חריץ,דיסקיות,"ספק חו""ל",59,12.27,0.0,VVV,,,47797.81,30/09/2024,9796.82,200,200
540,255065,LPR,EO9067,סופית,35580175LPR,ד.ב קד אוקטביה 13+/סופרב 15+/קארוק/גולף 13+/קרניים,דיסקיות,"ספק חו""ל",61,10.29,0.0,VV,,,47797.81,30/09/2024,1232.4,30,30
541,255065,LPR,EO9067,סופית,35580177LPR,ד.ב אח אוקטביה/גולף 20+,דיסקיות,"ספק חו""ל",17,11.71,0.0,,,,47797.81,30/09/2024,2337.44,50,50
542,255065,LPR,EO9067,סופית,35641200LPR,ד.ב קד ברלינגו +19 3008 +19 5008 +19,דיסקיות,"ספק חו""ל",14,15.63,0.0,,,,47797.81,30/09/2024,3119.91,50,50
543,255065,LPR,EO9067,סופית,35641214LPR,ד.ב אח ברלינגו 19+/פיקסו 3008/+14 17+,דיסקיות,"ספק חו""ל",72,8.9,0.0,VV,,,47797.81,30/09/2024,1421.21,40,40
544,255065,LPR,EO9067,סופית,35641719LPR,ד.ב קד ברלינגו 206/+02 מC3/01 פיקסו/208/301,דיסקיות,"ספק חו""ל",81,5.78,0.0,VV,,,47797.81,30/09/2024,461.49,20,20
545,255065,LPR,EO9067,סופית,35680410LPR,ד.ב קד איגניס 17+,דיסקיות,"ספק חו""ל",75,9.5,0.0,,,,47797.81,30/09/2024,1137.77,30,30
546,255065,LPR,EO9067,סופית,35680839LPR,ד.ב קד גרנד ויטרה 06+,דיסקיות,"ספק חו""ל",41,10.36,0.0,VV,,,47797.81,30/09/2024,827.18,20,20
547,255065,LPR,EO9067,סופית,35681365LPR,ד.ב אח סוויפט 11+/קרוסאובר/בלנו 16+/ויטרה 15+,דיסקיות,"ספק חו""ל",50,7.9,0.0,VV,,,47797.81,30/09/2024,630.76,20,20
548,255065,LPR,EO9067,סופית,35681695LPR,ד.ב קד קרוסאובר 13+/ויטרה 1.6 15+,דיסקיות,"ספק חו""ל",63,7.61,0.0,VVV,,,47797.81,30/09/2024,1519.04,50,50
549,255065,LPR,EO9067,סופית,35760269LPR,ד.ב קד C1/+09 107/אייגו,דיסקיות,"ספק חו""ל",36,8.5,0.0,VV,,,47797.81,30/09/2024,1018.0,30,30
550,255065,LPR,EO9067,סופית,35762012LPR,ד.ב קד ברלינגו 19+/פיקסו 3008/+14 17+/,דיסקיות,"ספק חו""ל",68,16.8,0.0,VV,,,47797.81,30/09/2024,3353.43,50,50
551,255065,LPR,EO9067,סופית,35763726LPR,ד.ב אח 2008 208/+19 19+/קורסה 19+,דיסקיות,"ספק חו""ל",7,8.7,0.0,,,,47797.81,30/09/2024,694.64,20,20
552,255065,LPR,EO9067,סופית,35780707LPR,ד.ב אח גולף/בורה/פאסאט/פלואנס/סופרב/ראפיד/ארונה/סקאלה/C4/,דיסקיות,"ספק חו""ל",77,4.6,0.0,VVV,,,47797.81,30/09/2024,1836.4,100,100
553,255065,LPR,EO9067,סופית,35780775LPR,ד.ב אח גולף 13+/ג'טה 17 Q2/+13 A3/+12+,דיסקיות,"ספק חו""ל",60,6.29,0.0,VV,,,47797.81,30/09/2024,5022.16,200,200
554,255065,LPR,EO9067,סופית,35781599LPR,ד.ב קד פולקסוואגן קאדי מ-21/ גולף מ-A3 19/ מ-19,דיסקיות,"ספק חו""ל",76,18.8,0.0,,,,47797.81,30/09/2024,3002.12,40,40
555,255065,LPR,EO9067,סופית,35820210LPR,ד.ב קד אדג 08+/אאוטלנדר 18+/טריטון 20+,דיסקיות,"ספק חו""ל",18,10.9,0.0,VV,,,47797.81,30/09/2024,870.29,20,20
556,255065,LPR,EO9067,סופית,35821223LPR,ד.ב קד פוקוס 06+/מזדה 3/מזדה 04 S40/5+,דיסקיות,"ספק חו""ל",35,7.25,0.0,VVV,,,47797.81,30/09/2024,2894.33,100,100
557,255065,LPR,EO9067,סופית,35901326LPR,ד.ב קד פיקנטו 17+,דיסקיות,"ספק חו""ל",69,10.0,0.0,VV,,,47797.81,30/09/2024,1996.09,50,50
558,255065,LPR,EO9067,סופית,35941315LPR,ד.ב אח מסטר 10+ ג'נט בודד,דיסקיות,"ספק חו""ל",51,8.93,0.0,255065,,,47797.81,30/09/2024,356.52,10,10
559,255065,LPR,EO9067,סופית,35941433LPR,ד.ב קד מגאן 09+/פלואנס/גרנד סניק 09+/קפצ'ור 13+/דאסטר,דיסקיות,"ספק חו""ל",48,8.2,0.0,VVV,,,47797.81,30/09/2024,1636.79,50,50
560,255065,LPR,EO9067,סופית,35941483LPR,ד.ב קד מגאן 16+ גרנד קופה,דיסקיות,"ספק חו""ל",66,10.31,0.0,VV,,,47797.81,30/09/2024,2057.99,50,50
561,255065,LPR,EO9067,סופית,35941959LPR,ד.ב אח קנגו 08+,דיסקיות,"ספק חו""ל",47,6.81,0.0,VV,,,47797.81,30/09/2024,815.62,30,30
562,255065,LPR,EO9067,סופית,35942222LPR,ד.ב קד גרנד סניק 18+,דיסקיות,"ספק חו""ל",6,11.3,0.0,,,,47797.81,30/09/2024,451.11,10,10
563,255065,LPR,EO9067,סופית,35990606LPR,ד.ב קד וויאג'ר 11+/ג'ורני 12+/רנגלר 20+,דיסקיות,"ספק חו""ל",58,15.8,0.0,,,,47797.81,30/09/2024,630.76,10,10
564,255065,LPR,EO9067,סופית,36030207LPR,נ.ב דימקס 4X4 עד 11,נעלי בלם,"ספק חו""ל",19,17.1,0.0,255065,,,47797.81,30/09/2024,682.66,10,10
565,255065,LPR,EO9067,סופית,36030210LPR,נ.ב האנטר 07-14/דימקס 12+/טריטון 15+,נעלי בלם,"ספק חו""ל",4,12.0,0.0,,,,47797.81,30/09/2024,2395.31,50,50
566,255065,LPR,EO9067,סופית,36490813LPR,נ.ב האנטר 07-14/דימקס 12+/טריטון 15+,נעלי בלם,"ספק חו""ל",32,15.65,0.0,255065,,,47797.81,30/09/2024,1249.55,20,20
567,255065,LPR,EO9067,סופית,36680404LPR,נ.ב איגניס 17+,נעלי בלם,"ספק חו""ל",31,11.0,0.0,,,,47797.81,30/09/2024,439.14,10,10
568,255065,LPR,EO9067,סופית,40030201LPR,דרם דימקס 4X4 עד 11/דימקס 4X2 עד 11,דרמים - תוף בלם,"ספק חו""ל",20,20.4,0.0,,,,47797.81,30/09/2024,814.4,10,10
569,255065,LPR,EO9067,סופית,41100201LPR,צ.ב קד יגואר 15+ XE,צלחות,"ספק חו""ל",8,24.0,0.0,,,,47797.81,30/09/2024,383.24,4,4
570,255065,LPR,EO9067,סופית,41100202LPR,צ.ב אח יגואר 15+ XE מצופה,צלחות,"ספק חו""ל",9,19.0,0.0,,,,47797.81,30/09/2024,303.4,4,4
571,255065,LPR,EO9067,סופית,41140405LPR,צ.ב קד ב.מ.וו סדרה F30 +12 3 מצופה קוטר 300,צלחות,"ספק חו""ל",2,20.5,0.0,,,,47797.81,30/09/2024,818.39,10,10
572,255065,LPR,EO9067,סופית,41141515LPR,צ.ב קד ב.מ.וו 15 X1+ קוטר 307,צלחות,"ספק חו""ל",91,20.8,0.0,,,,47797.81,30/09/2024,332.14,4,4
573,255065,LPR,EO9067,סופית,41141804LPR,צ.ב קד סדרה 4 12+,צלחות,"ספק חו""ל",90,19.5,0.0,,,,47797.81,30/09/2024,311.39,4,4
574,255065,LPR,EO9067,סופית,41220204LPR,צ.ב קד דיסקברי 16+ מצופה קוטר 349,צלחות,"ספק חו""ל",89,33.65,0.0,,,,47797.81,30/09/2024,537.34,4,4
575,255065,LPR,EO9067,סופית,41220511LPR,צ.ב קד ריינג' רובר 10+ קוטר380,צלחות,"ספק חו""ל",1,36.07,0.0,,,,47797.81,30/09/2024,576.0,4,4
576,255065,LPR,EO9067,סופית,41370830LPR,צ.ב קד ויגו 10+ קוטר 319,צלחות,"ספק חו""ל",105,18.41,0.0,255065,,,47797.81,30/09/2024,3674.82,50,50
577,255065,LPR,EO9067,סופית,41371026LPR,צ.ב קד לנדקרוזר 10+ קוטר 338,צלחות,"ספק חו""ל",21,22.89,0.0,255065,,,47797.81,30/09/2024,2741.45,30,30
578,255065,LPR,EO9067,סופית,41371026LPR,צ.ב קד לנדקרוזר 10+ קוטר 338,צלחות,"ספק חו""ל",106,22.91,0.0,255065,,,47797.81,30/09/2024,4572.52,50,50
579,255065,LPR,EO9067,סופית,41371508LPR,צ.ב קד קורולה 03-07 קוטר 254,צלחות,"ספק חו""ל",102,11.62,0.0,255065,,,47797.81,30/09/2024,1391.67,30,30
580,255065,LPR,EO9067,סופית,41371512LPR,צ.ב קד קורולה 08+ קוטר 275,צלחות,"ספק חו""ל",22,12.8,0.0,VVV,,,47797.81,30/09/2024,5109.99,100,100
581,255065,LPR,EO9067,סופית,41371512LPR,צ.ב קד קורולה 08+ קוטר 275,צלחות,"ספק חו""ל",104,12.8,0.0,VVV,,,47797.81,30/09/2024,5109.99,100,100
582,255065,LPR,EO9067,סופית,41371516LPR,צ.ב קד קורולה 13+/אוריס 14+ קוטר 277,צלחות,"ספק חו""ל",23,14.4,0.0,255065,,,47797.81,30/09/2024,5748.74,100,100
583,255065,LPR,EO9067,סופית,41371518LPR,צ.ב אח קורולה 13+/אוריס 08+ קוטר 270,צלחות,"ספק חו""ל",103,9.44,0.0,255065,,,47797.81,30/09/2024,1130.58,30,30
584,255065,LPR,EO9067,סופית,41390622LPR,צ.ב קד 12 I30/I35+/וולוסטר/פורטה 13+/סיד 13+ קוטר 280,צלחות,"ספק חו""ל",24,13.87,0.0,255065,,,47797.81,30/09/2024,8305.76,150,150
585,255065,LPR,EO9067,סופית,41391700LPR,צ.ב קד טוסון 15+/ספורטאז 15+/סונטה 15+/ מצופה קראמי,צלחות,"ספק חו""ל",3,20.58,0.0,VVV,,,47797.81,30/09/2024,1643.18,20,20
586,255065,LPR,EO9067,סופית,41391708LPR,צ.ב קד טוסון 15+/ספורטאז 15+/סונטה 18 I30/+15+/קונה/סיד 19+,צלחות,"ספק חו""ל",94,18.23,0.0,VVV,,,47797.81,30/09/2024,10916.65,150,150
587,255065,LPR,EO9067,סופית,41392104LPR,צ.ב קד IX35/טוסון 09+/ספורטאג' 11+/סונטה 06+ קוטר 300,צלחות,"ספק חו""ל",93,20.22,0.0,255065,,,47797.81,30/09/2024,3228.87,40,40
588,255065,LPR,EO9067,סופית,41392106LPR,צ.ב קד סונטה 12 I40/+15+/אופטימה 12+/אאוטלנדר 18+ קוטר 320,צלחות,"ספק חו""ל",92,23.35,0.0,255065,,,47797.81,30/09/2024,932.19,10,10
589,255065,LPR,EO9067,סופית,41480802LPR,צ.ב קד ספרינטר 07+/קראפטר 07+ קוטר 300,צלחות,"ספק חו""ל",99,25.65,0.0,VVV,,,47797.81,30/09/2024,1024.01,10,10
590,255065,LPR,EO9067,סופית,41490300LPR,צ.ב קד אאוטלנדר קוטר 293,צלחות,"ספק חו""ל",97,14.79,0.0,VVV,,,47797.81,30/09/2024,3542.66,60,60
591,255065,LPR,EO9067,סופית,41490802LPR,צ.ב קד האנטר 07+/האנטר 15+ קוטר 294,צלחות,"ספק חו""ל",96,16.64,0.0,255065,,,47797.81,30/09/2024,3321.49,50,50
592,255065,LPR,EO9067,סופית,41491210LPR,צ.ב קד פג'רו 01-06 קוטר 289,צלחות,"ספק חו""ל",98,11.26,0.0,255065,,,47797.81,30/09/2024,449.52,10,10
593,255065,LPR,EO9067,סופית,41491508LPR,צ.ב קד ספייס סטאר 13+/אטראג' 14+ קוטר 251,צלחות,"ספק חו""ל",25,9.5,0.0,VVV,,,47797.81,30/09/2024,3792.57,100,100
594,255065,LPR,EO9067,סופית,41491612LPR,צ.ב אח פג'רו 01-06 קוטר 300,צלחות,"ספק חו""ל",26,13.88,0.0,255065,,,47797.81,30/09/2024,2216.46,40,40
595,255065,LPR,EO9067,סופית,41550305LPR,צ.ב קד אקסטרייל 15+ קוטר 320,צלחות,"ספק חו""ל",10,22.77,0.0,255065,,,47797.81,30/09/2024,2727.08,30,30
596,255065,LPR,EO9067,סופית,41551922LPR,צ.ב קד קשקאי 14+/אקסטרייל 14+/קדג'אר קוטר 296,צלחות,"ספק חו""ל",100,14.5,0.0,255065,,,47797.81,30/09/2024,1736.6,30,30
597,255065,LPR,EO9067,סופית,41580104LPR,צ.ב קד אוקטביה 05+/סופרב 09+/גולף 05+/קאדי 04+ קוטר 288,צלחות,"ספק חו""ל",85,13.96,0.0,VVV,,,47797.81,30/09/2024,3343.85,60,60
598,255065,LPR,EO9067,סופית,41580106LPR,צ.ב אח אוקטביה 05+/יטי/גולף 05+/ג'טה A3/+05 קוטר 255,צלחות,"ספק חו""ל",86,8.33,0.0,255065,,,47797.81,30/09/2024,997.66,30,30
599,255065,LPR,EO9067,סופית,41580135LPR,צ.ב קד אוקטביה 05+/גולף 05+/ג'טה 05+/טולדו 05+ קוטר 280,צלחות,"ספק חו""ל",84,13.6,0.0,255065,,,47797.81,30/09/2024,2171.74,40,40
600,255065,LPR,EO9067,סופית,41580148LPR,צ.ב אח אוקטביה 10+/גולף 10+/קאדי 11+/אטקה קוטר 272,צלחות,"ספק חו""ל",88,10.81,0.0,,,,47797.81,30/09/2024,1294.68,30,30
601,255065,LPR,EO9067,סופית,41580176LPR,צ.ב אח אוקטביה מ17,צלחות,"ספק חו""ל",12,11.21,0.0,,,,47797.81,30/09/2024,2237.64,50,50
602,255065,LPR,EO9067,סופית,41580176LPR,צ.ב אח אוקטביה מ17,צלחות,"ספק חו""ל",27,11.2,0.0,,,,47797.81,30/09/2024,894.24,20,20
