מס' ספק,שם ספק,חשבונית,סטטוס,משפחה,מק'ט,מספר פנימי,תאור מוצר,תאור משפחה,תאור סוג ספק,שורה בחשבונית,מחיר ליחידה,הנחה (%),הנחה כללית (%),סטטוס קצב מכירות,מוצר משלים,מק'ט ספק/יצרן,סכום כולל מע'מ,תאריך,תאריך פרעון,סכום (שח),כמות ביח' מפעל,כמות,month,year,year_month,"סכום כולל מע""מ","מק""ט ספק/יצרן","מק""ט"
,,KOR-24489,סופית,J3,J3580186KOR,GI24000992,תרמוסטט אוקטביה מTSI 1.4 05/איביזה/לאון/A3/פולו,טרמוסטטים,"ספק חו""ל",160,11.50,0.00,0.00,,,,,2024-11-18,18/11/24,2152.23,50.0,50.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3580558KOR,GI24000992,טרמוסטט פביה/רומסטר/פולו/איביזה 1.4,טרמוסטטים,"ספק חו""ל",165,8.15,0.00,0.00,,,,,2024-11-18,18/11/24,335.56,11.0,11.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3610100KOR,GI24000992,טרמוסטט גולף/A3/פאסאט BLF BLP FSI 1.6 + בית,טרמוסטטים,"ספק חו""ל",86,11.00,0.00,0.00,,,,,2024-11-18,18/11/24,2058.65,50.0,50.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3610161KOR,GI24000992,טרמוסטט איביזה 08+/רומסטר/פביה/פולו 07+ 1.4 1.6,טרמוסטטים,"ספק חו""ל",87,11.50,0.00,0.00,,,,,2024-11-18,18/11/24,2152.23,50.0,50.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3610169KOR,GI24000992,טרמוסטט גולף 08+/ג'טה 08+/אוקטביה 1.4 TSI +08,טרמוסטטים,"ספק חו""ל",88,11.00,0.00,0.00,,,,,2024-11-18,18/11/24,2058.65,50.0,50.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3640660KOR,GI24000992,טרמוסטט C4/פיקסו 14+ 1.6 כולל בית,טרמוסטטים,"ספק חו""ל",89,22.60,0.00,0.00,,,,,2024-11-18,18/11/24,845.92,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3640662KOR,GI24000992,טרמוסטט 14 C4+/קרוסלנד/5008/2008/3008/308/208 מנועי 1.2,טרמוסטטים,"ספק חו""ל",90,21.00,0.00,0.00,,,,,2024-11-18,18/11/24,786.03,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3640668KOR,GI24000992,טרמוסטט C3/C4 חשמלי לפי שילדה,טרמוסטטים,"ספק חו""ל",162,22.00,0.00,0.00,,,,,2024-11-18,18/11/24,1646.92,20.0,20.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3640671KOR,GI24000992,טרמוסטט 1.6 1.4 5008/308/207/C3/C4,טרמוסטטים,"ספק חו""ל",91,24.00,0.00,0.00,,,,,2024-11-18,18/11/24,898.32,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3640671KOR,GI24000992,טרמוסטט 1.6 1.4 5008/308/207/C3/C4,טרמוסטטים,"ספק חו""ל",166,24.00,0.00,0.00,,,,,2024-11-18,18/11/24,898.32,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J36406G3KOR,GI24000992,טרמוסטט 10 C3/+10 C4+,טרמוסטטים,"ספק חו""ל",92,23.00,0.00,0.00,,,,,2024-11-18,18/11/24,1721.78,20.0,20.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3641226KOR,GI24000992,טרמוסטט ברלינגו C4/301/+10 C4/+10 C3/+11 פיקסו 11+ כולל בית,טרמוסטטים,"ספק חו""ל",93,10.20,0.00,0.00,,,,,2024-11-18,18/11/24,1527.14,40.0,40.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3761752KOR,GI24000992,טרמוסטט C5/C4/508/308/ כולל בית,טרמוסטטים,"ספק חו""ל",94,21.50,0.00,0.00,,,,,2024-11-18,18/11/24,804.75,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3821212KOR,GI24000992,טרמוסטט תח פוקוס 06+/פיאסטה 09+,טרמוסטטים,"ספק חו""ל",167,6.00,0.00,0.00,,,,,2024-11-18,18/11/24,224.58,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3942002KOR,GI24000992,טרמוסטט קפצ'ור 13+/מגאן 10-17 1.2,טרמוסטטים,"ספק חו""ל",95,21.00,0.00,0.00,,,,,2024-11-18,18/11/24,2358.09,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3960208KOR,GI24000992,טרמוסטט אסטרה/קורסה/אינסגניה/מריבה/מוקה 12+ בית,טרמוסטטים,"ספק חו""ל",96,6.20,0.00,0.00,,,,,2024-11-18,18/11/24,1160.33,50.0,50.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3962495KOR,GI24000992,טרמוסטט סוניק 11+/קרוז 12+ 1.4 טורבו/קורסה 10+ 1.2 1.4,טרמוסטטים,"ספק חו""ל",97,10.30,0.00,0.00,,,,,2024-11-18,18/11/24,1156.59,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,J3,J3962828KOR,GI24000992,טרמוסטט ספארק 10+ 1.2 מושלם 3 ברגים + יוניט חום,טרמוסטטים,"ספק חו""ל",98,9.35,0.00,0.00,,,,,2024-11-18,18/11/24,174.99,5.0,5.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,L1,L1780754KOR,GI24000992,משאבת מיכל מתיז VW/סקודה/אאודי/סיאט/ב.מ.וו,מנוע מתיז,"ספק חו""ל",99,1.95,0.00,0.00,,,,,2024-11-18,18/11/24,729.89,100.0,100.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Q5,Q5963333KOR,GI24000992,צינור מסנן אויר קרוז,צינור אויר,"ספק חו""ל",100,4.50,0.00,0.00,,,,,2024-11-18,18/11/24,336.87,20.0,20.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,R1,R1480808KOR,GI24000992,צינור רדיאטור ספרינטר 06+,צינור רדיאטור,"ספק חו""ל",101,17.00,0.00,0.00,,,,,2024-11-18,18/11/24,636.31,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,V6,V6485959KOR,GI24000992,צינור טורבו ספרינטר/קרפטר 11-16,צינור טורבו,"ספק חו""ל",102,17.80,0.00,0.00,,,,,2024-11-18,18/11/24,666.25,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,V6,V6943434KOR,GI24000992,צינור טורבו קדג'אר 15+/אקסטרייל 15+ קאשקאי DCI 1.6 מ-14,צינור טורבו,"ספק חו""ל",103,20.50,0.00,0.00,,,,,2024-11-18,18/11/24,767.32,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,X2,X2041111KOR,GI24000992,פלנץ' מים קורסה 10+ 1.4/סוניק/16 שסתומים (3 ברגים + יוניט),פלנץ מים,"ספק חו""ל",104,6.00,0.00,0.00,,,,,2024-11-18,18/11/24,673.74,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,X4,X4580100KOR,GI24000992,מ.סחרור אוקטביה 13+ 2.0,משאבת סחרור/עזר,"ספק חו""ל",105,19.35,0.00,0.00,,,,,2024-11-18,18/11/24,1448.54,20.0,20.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,X4,X4580152KOR,GI24000992,מ.סחרור אוקטביה 13+ 1.8/פאסאט 13+ 1.8,משאבת סחרור/עזר,"ספק חו""ל",106,21.00,0.00,0.00,,,,,2024-11-18,18/11/24,1572.06,20.0,20.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,X4,X4580154KOR,GI24000992,מ.סחרור אוקטביה 09+ 1.8/גולף A3/1.8/טיגואן/לאון/סופרב,משאבת סחרור/עזר,"ספק חו""ל",107,13.00,0.00,0.00,,,,,2024-11-18,18/11/24,973.18,20.0,20.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,X4,X4780606KOR,GI24000992,מ.סחרור ג'טה 10+/לאון A3/+05 03+/אוקטביה 10+,משאבת סחרור/עזר,"ספק חו""ל",108,17.50,0.00,0.00,,,,,2024-11-18,18/11/24,1310.05,20.0,20.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,X5,X5020400KOR,GI24000992,קיט שרשרת A3/איביזה/אוקטביה/פביה/רפיד/רומסטר TFSI 1.6 1.4,קיט שרשרת,"ספק חו""ל",109,23.50,0.00,0.00,,,,,2024-11-18,18/11/24,439.8,5.0,5.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1310909KOR,GI24000992,רדיאטור סיוויק 06+ 1.8,רדיאטור,"ספק חו""ל",153,25.00,0.00,0.00,,,,,2024-11-18,18/11/24,2807.25,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1310995KOR,GI24000992,רדיאטור סיוויק 12+ 4 דלתות 5 דלתות,רדיאטור,"ספק חו""ל",110,38.00,0.00,0.00,,,,,2024-11-18,18/11/24,4267.02,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1371001KOR,GI24000992,רדיאטור לנדקרוזר 03+ 3.0 דיזל,רדיאטור,"ספק חו""ל",147,58.60,0.00,0.00,,,,,2024-11-18,18/11/24,6580.19,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1371515KOR,GI24000992,רדיאטור קורולה 08+/אבנסיס 09+,רדיאטור,"ספק חו""ל",111,28.50,0.00,0.00,,,,,2024-11-18,18/11/24,5333.78,50.0,50.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1391716KOR,GI24000992,רדיאטור טוסון 15+/ספורטאז' 15+ מנועי 2.0,רדיאטור,"ספק חו""ל",112,43.96,0.00,0.00,,,,,2024-11-18,18/11/24,4936.27,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1391717KOR,GI24000992,רדיאטור טוסון 15+/ספורטאז' 15+ מנועי 1.6,רדיאטור,"ספק חו""ל",113,35.85,0.00,0.00,,,,,2024-11-18,18/11/24,3891.41,29.0,29.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1451111KOR,GI24000992,רדיאטור מזדה 2 עד 14,רדיאטור,"ספק חו""ל",148,34.20,0.00,0.00,,,,,2024-11-18,18/11/24,6400.53,50.0,50.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1451225KOR,GI24000992,רדיאטור מזדה 3 עד 08/פוקוס 06+,רדיאטור,"ספק חו""ל",114,23.00,0.00,0.00,,,,,2024-11-18,18/11/24,4304.45,50.0,50.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1451228KOR,GI24000992,רדיאטור מזדה 3 09+ 2.0,רדיאטור,"ספק חו""ל",115,34.30,0.00,0.00,,,,,2024-11-18,18/11/24,3851.55,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1451254KOR,GI24000992,רדיאטור מזדה 3 09+ 1.6,רדיאטור,"ספק חו""ל",116,30.00,0.00,0.00,,,,,2024-11-18,18/11/24,5614.5,50.0,50.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1451414KOR,GI24000992,רדיאטור מזדה 5 עד 11,רדיאטור,"ספק חו""ל",149,28.89,0.00,0.00,,,,,2024-11-18,18/11/24,3244.06,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1451515KOR,GI24000992,רדיאטור מזדה 6 13+ 2.0 2.5,רדיאטור,"ספק חו""ל",150,36.67,0.00,0.00,,,,,2024-11-18,18/11/24,4117.67,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1451558KOR,GI24000992,רדיאטור מזדה 6 עד 07/מזדה 6 08+ 2.5,רדיאטור,"ספק חו""ל",151,35.80,0.00,0.00,,,,,2024-11-18,18/11/24,4019.98,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1480887KOR,GI24000992,רדיאטור מרצדס ספרינטר 07+/קראפטר 07+,רדיאטור,"ספק חו""ל",152,42.00,0.00,0.00,,,,,2024-11-18,18/11/24,1572.06,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1490303KOR,GI24000992,רדיאטור אאוטלנדר 13+,רדיאטור,"ספק חו""ל",145,36.00,0.00,0.00,,,,,2024-11-18,18/11/24,4042.44,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1491011KOR,GI24000992,רדיאטור לנסר 08+ 1.5 1.8/אאוטלנדר 07-12,רדיאטור,"ספק חו""ל",117,30.56,0.00,0.00,,,,,2024-11-18,18/11/24,3431.58,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1580174KOR,GI24000992,רדיאטור אוקטביה מ13 1.8/לאון/אטקה/קודיאק/קארוק/Q3,רדיאטור,"ספק חו""ל",155,39.00,0.00,0.00,,,,,2024-11-18,18/11/24,1459.77,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1610101KOR,GI24000992,רדיאטור איביזה 09+/רומסטר/פולו/רפיד/פביה/A1,רדיאטור,"ספק חו""ל",154,22.00,0.00,0.00,,,,,2024-11-18,18/11/24,823.46,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1781414KOR,GI24000992,רדיאטור פולו 10+/איביזה 15 A1/+10+,רדיאטור,"ספק חו""ל",118,21.08,0.00,0.00,,,,,2024-11-18,18/11/24,0.0,0.0,0.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1781414KOR,GI24000992,רדיאטור פולו 10+/איביזה 15 A1/+10+,רדיאטור,"ספק חו""ל",146,21.08,0.00,0.00,,,,,2024-11-18,18/11/24,789.02,10.0,10.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1800707KOR,GI24000992,רדיאטור גרנד פונטו 07+/פיורינו 08+/איבו 09+ מנועי 1.2 1.4,רדיאטור,"ספק חו""ל",156,31.86,0.00,0.00,,,,,2024-11-18,18/11/24,3577.56,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y1,Y1963333KOR,GI24000992,"רדיאטור קרוז 11+/אסטרה 11+/אורלנדו 1.4 בנזין/ אורך 67 ס""מ",רדיאטור,"ספק חו""ל",157,26.60,0.00,0.00,,,,,2024-11-18,18/11/24,2986.91,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y2,Y2580152KOR,GI24000992,צינור חימום אוקטביה 05+/גולף/ג'טה/פאסאט/קאדי פלסטיק דיזל,צינור חימום,"ספק חו""ל",119,5.30,0.00,0.00,,,,,2024-11-18,18/11/24,595.14,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y2,Y2960296KOR,GI24000992,צינור חימום אוואו/קרוז/סוניק מהפלנץ' למיכל פלסטיק דק,צינור חימום,"ספק חו""ל",120,1.60,0.00,0.00,,,,,2024-11-18,18/11/24,179.66,30.0,30.0,11,2024,2024-11,77297.45,,
,,KOR-24489,סופית,Y2,Y2963333KOR,GI24000992,צינור חימום קרוז 10+/אסטרה 10+ (חיבור מהיר מהפלאנץ' למיכל),צינור חימום,"ספק חו""ל",121,3.20,0.00,0.00,,,,,2024-11-18,18/11/24,718.66,60.0,60.0,11,2024,2024-11,77297.45,,
260011,אמיר הובלות 24,999200846,סופית,99,140090,GI24000953,הובלות,קניות שונות,ספק מקומי,1,2840.00,0.00,0.00,,,,,2024-10-31,31/10/24,2840.0,1.0,1.0,10,2024,2024-10,3322.80,,
260015,אמנה הובלות,002524,סופית,99,140090,GI24000940,הובלות,קניות שונות,ספק מקומי,1,2220.00,0.00,0.00,,,,,2024-10-31,31/10/24,2220.0,1.0,1.0,10,2024,2024-10,2597.40,,
260030,פזומט מקבוצת פז,1195801,סופית,0,142010,GI24000932,באחזקת רכב 53-643-502 רנו גרנד קופה,משפחת מוצר כללית,ספק מקומי,3,1599.75,0.00,0.00,,,,,2024-10-31,31/10/24,1599.75,1.0,1.0,10,2024,2024-10,21167.88,,
,,1195801,סופית,0,142015,GI24000932,אחזקת רכב 155-06-701 טוסון,משפחת מוצר כללית,ספק מקומי,5,1431.23,0.00,0.00,,,,,2024-10-31,31/10/24,1431.23,1.0,1.0,10,2024,2024-10,21167.88,,
,,1195801,סופית,99,142001,GI24000932,אחזקת רכב 56-246-64 סיטורואן ג'מפי 2014,קניות שונות,ספק מקומי,1,3662.00,0.00,0.00,,,,,2024-10-31,31/10/24,3662.0,1.0,1.0,10,2024,2024-10,21167.88,,
,,1195801,סופית,99,142003,GI24000932,אחזקת רכב 64-349-401 ברלינגו 2019,קניות שונות,ספק מקומי,2,1955.89,0.00,0.00,,,,,2024-10-31,31/10/24,1955.89,1.0,1.0,10,2024,2024-10,21167.88,,
,,1195801,סופית,99,142014,GI24000932,אחזקת רכב 33-500-75 קאדילק,קניות שונות,ספק מקומי,4,1731.61,0.00,0.00,,,,,2024-10-31,31/10/24,1731.61,1.0,1.0,10,2024,2024-10,21167.88,,
,,1195801,סופית,99,142019,GI24000932,אחזקת רכב 4248664,קניות שונות,ספק מקומי,6,1371.40,0.00,0.00,,,,,2024-10-31,31/10/24,1371.4,1.0,1.0,10,2024,2024-10,21167.88,,
,,1195801,סופית,99,142021,GI24000932,אחזקת רכב 30-690-12,קניות שונות,ספק מקומי,7,2119.62,0.00,0.00,,,,,2024-10-31,31/10/24,2119.62,1.0,1.0,10,2024,2024-10,21167.88,,
,,1195801,סופית,99,142022,GI24000932,אחזקת רכב 647-49-603 עידן,קניות שונות,ספק מקומי,8,1647.48,0.00,0.00,,,,,2024-10-31,31/10/24,1647.48,1.0,1.0,10,2024,2024-10,21167.88,,
,,1195801,סופית,99,142024,GI24000932,אחזקת רכב 703-19-002 יצחק כהן,קניות שונות,ספק מקומי,9,817.66,0.00,0.00,,,,,2024-10-31,31/10/24,817.67,1.0,1.0,10,2024,2024-10,21167.88,,
,,1195801,סופית,99,142099,GI24000932,הוצאות רכב שונות,קניות שונות,ספק מקומי,10,1755.56,0.00,0.00,,,,,2024-10-31,31/10/24,1755.56,1.0,1.0,10,2024,2024-10,21167.88,,
260051,"איתוראן בע""מ",65174883,סופית,99,142001,GI24000964,אחזקת רכב 56-246-64 סיטורואן ג'מפי 2014,קניות שונות,ספק מקומי,2,46.00,0.00,0.00,,,,,2024-10-28,28/10/24,46.0,1.0,1.0,10,2024,2024-10,161.46,,
,,65174883,סופית,99,142004,GI24000964,אחזקת רכב 27-795-501 סיטורואן ברלינגו 2017,קניות שונות,ספק מקומי,1,46.00,0.00,0.00,,,,,2024-10-28,28/10/24,46.0,1.0,1.0,10,2024,2024-10,161.46,,
,,65174883,סופית,99,142005,GI24000964,אחזקת רכב 69-543-34 סיטרואן ג'מפי 2015,קניות שונות,ספק מקומי,3,46.00,0.00,0.00,,,,,2024-10-28,28/10/24,46.0,1.0,1.0,10,2024,2024-10,161.46,,
260062,"אווז 6 אסלי בע""מ",02189,סופית,99,140008,GI24000941,ארוחות מכירות ושיווק,קניות שונות,ספק מקומי,1,5460.68,0.00,0.00,,,,,2024-10-30,30/10/24,5460.68,1.0,1.0,10,2024,2024-10,6389.00,,
260063,"ציוד בע""מ",440030604,סופית,99,142009,GI24000920,אחזקת מלגזה פלקסי 165-904,קניות שונות,ספק מקומי,1,2343.59,0.00,0.00,,,,,2024-10-15,15/10/24,2343.59,1.0,1.0,10,2024,2024-10,2742.00,,
260070,"מיקרוליין מערכות מחשבים בע""מ",35569,סופית,99,150030,GI24000914,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,1750.43,0.00,0.00,,,,,2024-10-10,10/10/24,1750.43,1.0,1.0,10,2024,2024-10,2048.00,,
,,35570,סופית,99,150030,GI24000915,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,689.74,0.00,0.00,,,,,2024-10-10,10/10/24,689.74,1.0,1.0,10,2024,2024-10,807.00,,
,,35571,סופית,99,150030,GI24000916,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,98.29,0.00,0.00,,,,,2024-10-10,10/10/24,98.29,1.0,1.0,10,2024,2024-10,115.00,,
,,35799,סופית,99,150030,GI24000969,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,1750.43,0.00,0.00,,,,,2024-11-10,10/11/24,1750.43,1.0,1.0,11,2024,2024-11,2048.00,,
,,35800,סופית,99,150030,GI24000970,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,689.74,0.00,0.00,,,,,2024-11-10,10/11/24,689.74,1.0,1.0,11,2024,2024-11,807.00,,
,,35801,סופית,99,150030,GI24000971,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,98.29,0.00,0.00,,,,,2024-11-10,10/11/24,98.29,1.0,1.0,11,2024,2024-11,115.00,,
260076,"הובלות סלטאן ע.מ.ד בע""מ",1164,סופית,99,140090,GI24000961,הובלות,קניות שונות,ספק מקומי,1,9705.98,0.00,0.00,,,,,2024-10-31,31/10/24,9705.98,1.0,1.0,10,2024,2024-10,11356.00,,
260080,"וואן ליס בע""מ",244010680,סופית,99,142006,GI24000936,אחזקת רכב 848-757-01 יונדאי איוניק,קניות שונות,ספק מקומי,1,649.56,0.00,0.00,,,,,2024-10-06,06/10/24,649.56,1.0,1.0,10,2024,2024-10,759.99,,
,,244011046,סופית,0,142010,GI24000935,באחזקת רכב 53-643-502 רנו גרנד קופה,משפחת מוצר כללית,ספק מקומי,1,484.69,0.00,0.00,,,,,2024-10-29,29/10/24,484.69,1.0,1.0,10,2024,2024-10,567.09,,
,,244011255,סופית,99,142006,GI24000972,אחזקת רכב 848-757-01 יונדאי איוניק,קניות שונות,ספק מקומי,1,147.02,0.00,0.00,,,,,2024-11-04,04/11/24,147.02,1.0,1.0,11,2024,2024-11,172.01,,
,,244011485,סופית,0,142010,GI24000993,באחזקת רכב 53-643-502 רנו גרנד קופה,משפחת מוצר כללית,ספק מקומי,1,50.00,0.00,0.00,,,,,2024-11-17,17/11/24,50.0,1.0,1.0,11,2024,2024-11,58.50,,
,,244011601,סופית,99,142006,GI24000997,אחזקת רכב 848-757-01 יונדאי איוניק,קניות שונות,ספק מקומי,1,322.82,0.00,0.00,,,,,2024-11-19,19/11/24,322.82,1.0,1.0,11,2024,2024-11,377.70,,
260087,מוסך חן,003558,סופית,99,142021,GI24000956,אחזקת רכב 30-690-12,קניות שונות,ספק מקומי,1,2000.00,0.00,0.00,,,,,2024-11-05,05/11/24,2000.0,1.0,1.0,11,2024,2024-11,2340.00,,
260105,"הובלות עם שחר ש.ה. בע""מ",104690,סופית,99,140090,GI24000977,הובלות,קניות שונות,ספק מקומי,1,7154.70,0.00,0.00,,,,,2024-10-31,31/10/24,7154.7,1.0,1.0,10,2024,2024-10,8371.00,,
260124,"א.ג.א.ס(3 קיי) בע""מ",246011242,סופית,99,140020,GI24000897,תקשורת,קניות שונות,ספק מקומי,1,10657.26,0.00,0.00,,,,,2024-10-07,07/10/24,10657.27,1.0,1.0,10,2024,2024-10,12469.00,,
,,246011243,סופית,99,140020,GI24000896,תקשורת,קניות שונות,ספק מקומי,1,1086.32,0.00,0.00,,,,,2024-10-07,07/10/24,1086.33,1.0,1.0,10,2024,2024-10,1271.00,,
,,246012296,סופית,99,140020,GI24000966,תקשורת,קניות שונות,ספק מקומי,1,10657.26,0.00,0.00,,,,,2024-11-06,06/11/24,10657.27,1.0,1.0,11,2024,2024-11,12469.00,,
,,246012297,סופית,99,140020,GI24000965,תקשורת,קניות שונות,ספק מקומי,1,1063.25,0.00,0.00,,,,,2024-11-06,06/11/24,1063.25,1.0,1.0,11,2024,2024-11,1244.00,,
260155,"א.מ. הובלות ומנופים בע""מ",8185,סופית,99,140090,GI24000930,הובלות,קניות שונות,ספק מקומי,1,5100.00,0.00,0.00,,,,,2024-10-31,31/10/24,5100.0,1.0,1.0,10,2024,2024-10,5967.00,,
260160,"פרפקט סטירין בע""מ",24000159,סופית,0,049919,CV24000029,הגה מח שונים,משפחת מוצר כללית,ספק מקומי,1,175.04,0.00,0.00,,,,,2024-10-09,09/10/24,-875.22,-5.0,-5.0,10,2024,2024-10,1024.00,,
,,244001349,סופית,0,049919,GI24000918,הגה מח שונים,משפחת מוצר כללית,ספק מקומי,1,175.00,0.00,0.00,,,,,2024-10-08,08/10/24,3500.0,20.0,20.0,10,2024,2024-10,4095.00,,
260182,"ליאור משלוחים בע""מ",001587,סופית,99,140090,GI24000978,הובלות,קניות שונות,ספק מקומי,1,2850.43,0.00,0.00,,,,,2024-10-31,31/10/24,2850.43,1.0,1.0,10,2024,2024-10,3335.00,,
260190,"טונר פלוס בע""מ",81728,סופית,99,140022,GI24000962,אחזקת ציוד לוד,קניות שונות,ספק מקומי,1,1150.43,0.00,0.00,,,,,2024-10-01,01/10/24,1150.43,1.0,1.0,10,2024,2024-10,1346.00,,
,,82780,סופית,99,140022,GI24000963,אחזקת ציוד לוד,קניות שונות,ספק מקומי,1,1150.43,0.00,0.00,,,,,2024-11-01,01/11/24,1150.43,1.0,1.0,11,2024,2024-11,1346.00,,
260213,יוסי בבקוב המוביל לדרום,000493,סופית,99,140090,GI24000952,הובלות,קניות שונות,ספק מקומי,1,3959.83,0.00,0.00,,,,,2024-10-31,31/10/24,3959.83,1.0,1.0,10,2024,2024-10,4633.00,,
260224,"חשבים מידע עסקי בע""מ",24605951,סופית,99,150030,GI24000984,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,1259.83,0.00,0.00,,,,,2024-10-31,31/10/24,1259.83,1.0,1.0,10,2024,2024-10,1474.00,,
,,829250,סופית,99,150030,GI24000975,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,149.57,0.00,0.00,,,,,2024-10-15,15/10/24,149.57,1.0,1.0,10,2024,2024-10,175.00,,
,,836097,סופית,99,150030,GI24000989,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,148.72,0.00,0.00,,,,,2024-11-14,14/11/24,148.72,1.0,1.0,11,2024,2024-11,174.00,,
260258,כביש 6,139187,סופית,0,142015,GI24001001,אחזקת רכב 155-06-701 טוסון,משפחת מוצר כללית,ספק מקומי,1,16.68,0.00,0.00,,,,,2024-11-20,20/11/24,16.68,1.0,1.0,11,2024,2024-11,2540.51,,
,,139187,סופית,99,142001,GI24001001,אחזקת רכב 56-246-64 סיטורואן ג'מפי 2014,קניות שונות,ספק מקומי,3,927.19,0.00,0.00,,,,,2024-11-20,20/11/24,927.19,1.0,1.0,11,2024,2024-11,2540.51,,
,,139187,סופית,99,142003,GI24001001,אחזקת רכב 64-349-401 ברלינגו 2019,קניות שונות,ספק מקומי,5,184.44,0.00,0.00,,,,,2024-11-20,20/11/24,184.44,1.0,1.0,11,2024,2024-11,2540.51,,
,,139187,סופית,99,142024,GI24001001,אחזקת רכב 703-19-002 יצחק כהן,קניות שונות,ספק מקומי,6,500.40,0.00,0.00,,,,,2024-11-20,20/11/24,500.4,1.0,1.0,11,2024,2024-11,2540.51,,
,,139187,סופית,99,142099,GI24001001,הוצאות רכב שונות,קניות שונות,ספק מקומי,2,16.68,0.00,0.00,,,,,2024-11-20,20/11/24,16.68,1.0,1.0,11,2024,2024-11,2540.51,,
